15:19:20,035	-0,0122173	-0,09896017	-0,03787364
15:19:20,084	0,08307768	-0,1600467	0,03909538
15:19:20,115	-0,01099557	-0,1832596	0,01466077
15:19:20,145	0,02565634	-0,2516765	0,0280998
15:19:20,193	0,01954769	0,0158825	-0,01343904
15:19:20,226	0,03176499	-0,1783727	0,05375614
15:19:20,257	0,0158825	-0,1075123	0,03665191
15:19:20,289	0,01832596	0,1062905	-0,02199115
15:19:20,328	-0,03054326	0,05253441	-0,01832596
15:19:20,363	0,04276057	0,1111775	0,02199115
15:19:20,400	0,03420845	0,1453859	0,01954769
15:19:20,431	0,008552114	-0,0842994	0,02932153
15:19:20,470	-0,007330383	0,008552114	0,01710423
15:19:20,501	0,02443461	-0,1111775	0,02443461
15:19:20,531	-0,01832596	-0,01832596	0,01832596
15:19:20,561	-0,02199115	0,09529497	-0,003665192
15:19:20,595	-0,01099557	0,0561996	0,006108652
15:19:20,632	0,1001819	0,2455678	0,02321288
15:19:20,665	0,05253441	-0,01343904	0,05742133
15:19:20,703	0,004886922	-0,03665191	0,03420845
15:19:20,736	0,06597345	-0,2199115	0,07086037
15:19:20,774	-0,04642576	-0,2101377	0,0158825
15:19:20,805	0,03787364	0,06719518	-0,009773844
15:19:20,835	0,0561996	0,1282817	-0,02687807
15:19:20,865	-0,04031711	-0,2541199	-0,00122173
15:19:20,895	0,04886922	-0,1747075	-0,006108652
15:19:20,926	0,07941248	0,1979203	-0,03054326
15:19:20,956	0,07941248	0,249233	-0,05497787
15:19:20,987	0,01466077	-0,1172861	0,00122173
15:19:21,020	0,01954769	-0,1747075	0,004886922
15:19:21,058	-0,04153884	-0,1478294	-0,02687807
15:19:21,090	0,05253441	-0,02687807	-0,02565634
15:19:21,129	-0,02199115	-0,0122173	-0,07330383
15:19:21,159	0,01099557	0,1148427	-0,04276057
15:19:21,189	0,05131268	-0,009773844	-0,01832596
15:19:21,220	0,03176499	-0,1233948	0,01954769
15:19:21,251	0,01466077	-0,09162979	-0,008552114
15:19:21,281	-0,00122173	-0,07819075	-0,003665192
15:19:21,311	-0,08674286	-0,0158825	-0,0158825
15:19:21,342	-0,0561996	0,03909538	-0,009773844
15:19:21,372	-0,05742133	0,07452556	-0,03054326
15:19:21,403	-0,0720821	-0,01343904	-0,0158825
15:19:21,433	-0,00122173	-0,217468	0,05131268
15:19:21,468	0,05375614	0,3371976	-0,02443461
15:19:21,504	-0,03787364	0,0720821	-0,01954769
15:19:21,534	-0,008552114	0,1747075	-0,04276057
15:19:21,564	-0,04642576	-0,06963864	-0,008552114
15:19:21,595	-0,0561996	-0,2577851	0,01343904
15:19:21,626	0,05131268	-0,12706	-0,007330383
15:19:21,656	0,0280998	0,03909538	-0,06230826
15:19:21,686	0,00122173	0,2223549	-0,07574729
15:19:21,717	-0,04276057	-0,1649336	-0,004886922
15:19:21,747	0,05131268	-0,08674286	-0,01954769
15:19:21,778	0,004886922	0,006108652	0,02321288
15:19:21,808	-0,06108652	0,3115413	-0,07696902
15:19:21,838	-0,02321288	-0,1295034	0,03665191
15:19:21,869	0,03420845	-0,2162463	0,06475171
15:19:21,899	0,02199115	-0,1685988	0,07452556
15:19:21,948	0,03054326	0,4544837	-0,04520403
15:19:21,980	0,008552114	0,01099557	-0,004886922
15:19:22,010	-0,00122173	0,4630359	-0,08674286
15:19:22,042	-0,02565634	0,1148427	-0,06108652
15:19:22,088	0,00122173	0,1844813	-0,03909538
15:19:22,123	-0,04276057	0,2663372	-0,07696902
15:19:22,163	0,1417207	0,1466077	0,02199115
15:19:22,193	0,03420845	0,02932153	0,03665191
15:19:22,223	-0,06108652	-0,389732	0,04642576
15:19:22,254	-0,05375614	0,07696902	-0,05864307
15:19:22,284	0,01343904	0,2015855	-0,05131268
15:19:22,315	-0,004886922	-0,04031711	0,003665192
15:19:22,345	0,02199115	0,158825	-0,03298672
